gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,property_valuation,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,age
F,78,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,32.0
F,78,Mass Customer,Yes,9.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,32.0
M,19,Mass Customer,Yes,9.0,NSW,12.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,61.0
M,19,Mass Customer,Yes,9.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,61.0
M,19,Mass Customer,Yes,9.0,NSW,12.0,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,61.0
F,80,Affluent Customer,Yes,7.0,VIC,10.0,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,27.0
F,80,Affluent Customer,Yes,7.0,VIC,10.0,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,27.0
F,80,Affluent Customer,Yes,7.0,VIC,10.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,27.0
F,80,Affluent Customer,Yes,7.0,VIC,10.0,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,27.0
F,80,Affluent Customer,Yes,7.0,VIC,10.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,27.0
M,15,High Net Worth,No,18.0,NSW,12.0,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,57.0
M,15,High Net Worth,No,18.0,NSW,12.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,57.0
M,15,High Net Worth,No,18.0,NSW,12.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,57.0
M,15,High Net Worth,No,18.0,NSW,12.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,57.0
M,15,High Net Worth,No,18.0,NSW,12.0,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,57.0
M,15,High Net Worth,No,18.0,NSW,12.0,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,57.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,35.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,35.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,35.0
F,3,Affluent Customer,Yes,21.0,NSW,9.0,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,35.0
M,1,Mass Customer,Yes,12.0,VIC,8.0,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,53.0
M,1,Mass Customer,Yes,12.0,VIC,8.0,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,53.0
M,1,Mass Customer,Yes,12.0,VIC,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,53.0
M,1,Mass Customer,Yes,12.0,VIC,8.0,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,53.0
F,73,Mass Customer,No,6.0,NSW,8.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,35.0
F,73,Mass Customer,No,6.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,366.22,388.92,35.0
F,73,Mass Customer,No,6.0,NSW,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35.0
F,73,Mass Customer,No,6.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,44.0
M,49,High Net Worth,Yes,17.0,VIC,8.0,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,44.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,53.0
F,56,High Net Worth,Yes,16.0,NSW,10.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,53.0
F,35,High Net Worth,No,6.0,NSW,12.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,27.0
F,35,High Net Worth,No,6.0,NSW,12.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,27.0
F,35,High Net Worth,No,6.0,NSW,12.0,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,27.0
F,35,High Net Worth,No,6.0,NSW,12.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,27.0
F,35,High Net Worth,No,6.0,NSW,12.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,27.0
F,86,High Net Worth,Yes,5.0,NSW,1.0,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,24.0
F,86,High Net Worth,Yes,5.0,NSW,1.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,24.0
F,86,High Net Worth,Yes,5.0,NSW,1.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,24.0
F,86,High Net Worth,Yes,5.0,NSW,1.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,24.0
F,70,High Net Worth,Yes,5.0,QLD,10.0,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,43.0
F,70,High Net Worth,Yes,5.0,QLD,10.0,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,43.0
F,70,High Net Worth,Yes,5.0,QLD,10.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,43.0
F,70,High Net Worth,Yes,5.0,QLD,10.0,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,43.0
F,44,Affluent Customer,Yes,1.0,VIC,5.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,22.0
F,44,Affluent Customer,Yes,1.0,VIC,5.0,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,22.0
F,44,Affluent Customer,Yes,1.0,VIC,5.0,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,22.0
F,44,Affluent Customer,Yes,1.0,VIC,5.0,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,22.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,0.0,Approved,Solex,Standard,medium,medium,1148.41,388.92,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,66.0
M,96,High Net Worth,Yes,16.0,NSW,6.0,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,66.0
F,20,High Net Worth,Yes,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,43.0
F,20,High Net Worth,Yes,18.0,QLD,5.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,43.0
F,20,High Net Worth,Yes,18.0,QLD,5.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,43.0
F,20,High Net Worth,Yes,18.0,QLD,5.0,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,43.0
F,20,High Net Worth,Yes,18.0,QLD,5.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,43.0
F,2,High Net Worth,Yes,14.0,NSW,10.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,41.0
F,2,High Net Worth,Yes,14.0,NSW,10.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,41.0
F,2,High Net Worth,Yes,14.0,NSW,10.0,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,41.0
F,2,High Net Worth,Yes,14.0,NSW,10.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,41.0
F,2,High Net Worth,Yes,14.0,NSW,10.0,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,41.0
M,11,High Net Worth,No,22.0,VIC,7.0,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33.0
M,11,High Net Worth,No,22.0,VIC,7.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,33.0
M,11,High Net Worth,No,22.0,VIC,7.0,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33.0
M,11,High Net Worth,No,22.0,VIC,7.0,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33.0
M,11,High Net Worth,No,22.0,VIC,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33.0
F,81,Mass Customer,Yes,10.0,QLD,5.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,40.0
F,81,Mass Customer,Yes,10.0,QLD,5.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40.0
F,46,High Net Worth,No,15.0,VIC,7.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42.0
F,46,High Net Worth,No,15.0,VIC,7.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,42.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,30.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,30.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,30.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,30.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,30.0
F,92,Mass Customer,Yes,4.0,QLD,7.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,30.0
M,26,Mass Customer,No,7.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,Solex,Standard,medium,medium,405.94,388.92,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,43.0
M,26,Mass Customer,No,7.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,43.0
M,10,Affluent Customer,No,10.0,VIC,8.0,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,50.0
M,10,Affluent Customer,No,10.0,VIC,8.0,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,50.0
M,10,Affluent Customer,No,10.0,VIC,8.0,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,50.0
M,10,Affluent Customer,No,10.0,VIC,8.0,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,50.0
M,10,Affluent Customer,No,10.0,VIC,8.0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,50.0
M,10,Affluent Customer,No,10.0,VIC,8.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,50.0
F,65,High Net Worth,Yes,13.0,NSW,7.0,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,62.0
F,65,High Net Worth,Yes,13.0,NSW,7.0,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,62.0
F,65,High Net Worth,Yes,13.0,NSW,7.0,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,62.0
F,65,High Net Worth,Yes,13.0,NSW,7.0,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,62.0
F,65,High Net Worth,Yes,13.0,NSW,7.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,62.0
F,40,High Net Worth,No,15.0,NSW,1.0,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,39.0
F,40,High Net Worth,No,15.0,NSW,1.0,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39.0
F,40,High Net Worth,No,15.0,NSW,1.0,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39.0
F,40,High Net Worth,No,15.0,NSW,1.0,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,39.0
F,40,High Net Worth,No,15.0,NSW,1.0,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,39.0
F,42,High Net Worth,No,12.0,VIC,9.0,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,62.0
F,42,High Net Worth,No,12.0,VIC,9.0,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,62.0
F,42,High Net Worth,No,12.0,VIC,9.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,62.0
F,42,High Net Worth,No,12.0,VIC,9.0,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,62.0
F,42,High Net Worth,No,12.0,VIC,9.0,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,62.0
F,19,Mass Customer,No,8.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,43.0
F,19,Mass Customer,No,8.0,NSW,8.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,43.0
F,19,Mass Customer,No,8.0,NSW,8.0,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,43.0
F,19,Mass Customer,No,8.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,43.0
F,19,Mass Customer,No,8.0,NSW,8.0,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,43.0
M,0,Mass Customer,No,11.0,NSW,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,48.0
M,0,Mass Customer,No,11.0,NSW,9.0,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,48.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,61.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,61.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,61.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,61.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,61.0
M,14,High Net Worth,Yes,6.0,NSW,6.0,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,61.0
M,49,Affluent Customer,No,7.0,NSW,11.0,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,43.0
M,49,Affluent Customer,No,7.0,NSW,11.0,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,43.0
M,89,Affluent Customer,No,16.0,VIC,7.0,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,67.0
M,89,Affluent Customer,No,16.0,VIC,7.0,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,67.0
F,29,High Net Worth,No,15.0,QLD,4.0,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,51.0
F,29,High Net Worth,No,15.0,QLD,4.0,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,51.0
F,29,High Net Worth,No,15.0,QLD,4.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,51.0
F,29,High Net Worth,No,15.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,51.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,27.0
M,3,Mass Customer,Yes,8.0,QLD,3.0,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,27.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,47.0
M,89,Affluent Customer,Yes,11.0,QLD,9.0,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,47.0
F,35,High Net Worth,No,7.0,QLD,6.0,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,40.0
F,35,High Net Worth,No,7.0,QLD,6.0,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,40.0
F,43,Mass Customer,No,17.0,QLD,4.0,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,39.0
F,43,Mass Customer,No,17.0,QLD,4.0,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,39.0
F,43,Mass Customer,No,17.0,QLD,4.0,0.0,Approved,Solex,Standard,medium,medium,56.21,388.92,39.0
F,43,Mass Customer,No,17.0,QLD,4.0,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39.0
F,43,Mass Customer,No,17.0,QLD,4.0,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,39.0
F,43,Mass Customer,No,17.0,QLD,4.0,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,45.0
F,56,Mass Customer,Yes,14.0,NSW,7.0,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,45.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,30.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,30.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,30.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,30.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,30.0
F,11,Mass Customer,Yes,10.0,VIC,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,30.0
F,6,Mass Customer,Yes,8.0,VIC,9.0,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,63.0
F,6,Mass Customer,Yes,8.0,VIC,9.0,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,63.0
F,71,High Net Worth,No,17.0,NSW,3.0,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,44.0
