past_3_years_bike_related_purchases,owns_car,tenure,property_valuation,online_order,order_status,list_price,standard_cost,age,F,M,Affluent Customer,High Net Worth,Mass Customer,NSW,QLD,VIC,Giant Bicycles,Norco Bicycles,OHM Cycles,Solex,Trek Bicycles,WeareA2B,Mountain,Road,Standard,Touring,high,low,medium,large,medium,small
62,1,4.0,9.0,1.0,1,1890.39,260.14,57.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
32,1,8.0,8.0,1.0,1,1227.34,770.89,50.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
32,1,8.0,8.0,0.0,1,774.53,464.72,50.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
32,1,8.0,8.0,0.0,1,1073.07,933.84,50.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
32,1,8.0,8.0,0.0,1,1216.14,1082.36,50.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,1,8.0,8.0,1.0,1,792.9,594.68,50.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32,1,8.0,8.0,1.0,1,1311.44,1167.18,50.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32,1,8.0,8.0,0.0,1,1036.59,206.35,50.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32,1,8.0,8.0,0.0,1,1636.9,44.71,50.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
32,1,8.0,8.0,1.0,1,742.54,667.4,50.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
48,1,17.0,9.0,0.0,1,1146.42,388.92,47.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
48,1,17.0,9.0,1.0,1,1057.51,154.4,47.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48,1,17.0,9.0,0.0,1,499.53,388.72,47.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
48,1,17.0,9.0,0.0,1,1024.66,614.8,47.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
48,1,17.0,9.0,1.0,1,1466.68,363.25,47.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
48,1,17.0,9.0,0.0,1,2005.66,1203.4,47.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
58,0,16.0,7.0,0.0,1,642.31,513.85,43.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
58,0,16.0,7.0,1.0,1,227.88,136.73,43.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
58,0,16.0,7.0,0.0,1,1172.78,1043.77,43.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
9,0,7.0,7.0,1.0,1,1216.14,1082.36,43.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,0,7.0,7.0,1.0,1,1890.39,260.14,43.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
9,0,7.0,7.0,0.0,1,360.4,270.3,43.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8,0,8.0,9.0,0.0,1,1873.97,863.95,36.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
8,0,8.0,9.0,1.0,1,575.27,431.45,36.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,1,7.0,9.0,1.0,1,1403.5,954.82,45.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1,7.0,9.0,0.0,1,574.64,459.71,45.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
7,1,7.0,9.0,0.0,1,1703.52,1516.13,45.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
7,1,7.0,9.0,0.0,1,227.88,136.73,45.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
47,1,6.0,8.0,1.0,1,60.34,45.26,68.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
47,1,6.0,8.0,1.0,1,1386.84,1234.29,68.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
47,1,6.0,8.0,0.0,1,533.51,400.13,68.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
47,1,6.0,8.0,1.0,1,1842.92,1105.75,68.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
47,1,6.0,8.0,0.0,1,1228.07,400.91,68.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
47,1,6.0,8.0,1.0,1,748.17,448.9,68.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
47,1,6.0,8.0,0.0,1,1977.36,1759.85,68.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
47,1,6.0,8.0,1.0,1,590.26,525.33,68.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,13.0,9.0,0.0,1,792.9,594.68,51.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0,13.0,9.0,1.0,1,1777.8,820.78,51.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
1,0,13.0,9.0,1.0,1,1216.14,1082.36,51.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,13.0,9.0,1.0,1,1577.53,826.51,51.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1,0,13.0,9.0,0.0,1,2091.47,388.92,51.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
1,0,13.0,9.0,0.0,1,360.4,270.3,51.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,0,13.0,9.0,1.0,1,1992.93,762.63,51.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0,13.0,9.0,0.0,1,416.98,312.74,51.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
56,1,13.0,8.0,1.0,1,1890.39,260.14,33.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
56,1,13.0,8.0,0.0,1,1483.2,99.59,33.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
56,1,13.0,8.0,0.0,1,1793.43,248.82,33.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
56,1,13.0,8.0,1.0,1,1274.93,764.96,33.0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
48,0,10.0,8.0,0.0,1,752.64,205.36,46.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
48,0,10.0,8.0,0.0,1,945.04,507.58,46.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48,0,10.0,8.0,0.0,1,1812.75,582.48,46.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
48,0,10.0,8.0,0.0,1,360.4,270.3,46.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2,0,8.0,8.0,1.0,1,792.9,594.68,43.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2,0,8.0,8.0,0.0,1,586.45,521.94,43.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,0,8.0,8.0,1.0,1,533.51,400.13,43.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2,0,8.0,8.0,0.0,1,1555.58,818.01,43.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2,0,8.0,8.0,1.0,1,543.39,407.54,43.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2,0,8.0,8.0,0.0,1,742.54,667.4,43.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2,0,8.0,8.0,0.0,1,1024.66,614.8,43.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2,0,8.0,8.0,0.0,1,2091.47,388.92,43.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,0,8.0,8.0,0.0,1,1873.97,863.95,43.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2,0,8.0,8.0,1.0,1,183.86,137.9,43.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
84,1,7.0,3.0,1.0,1,742.54,667.4,46.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
84,1,7.0,3.0,1.0,1,1403.5,954.82,46.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
84,1,7.0,3.0,0.0,1,742.54,667.4,46.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
84,1,7.0,3.0,0.0,1,1228.07,400.91,46.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
84,1,7.0,3.0,1.0,1,1890.39,260.14,46.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
84,1,7.0,3.0,0.0,1,748.17,448.9,46.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
84,1,7.0,3.0,1.0,1,1071.23,380.74,46.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
84,1,7.0,3.0,1.0,1,1761.75,388.92,46.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
50,0,6.0,6.0,0.0,1,1555.58,818.01,63.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
50,0,6.0,6.0,1.0,1,533.51,400.13,63.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
50,0,6.0,6.0,0.0,1,1842.92,1105.75,63.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
50,0,6.0,6.0,1.0,1,1036.59,206.35,63.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
50,0,6.0,6.0,0.0,1,2091.47,388.92,63.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
89,0,13.0,9.0,1.0,1,1762.96,950.52,53.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
89,0,13.0,9.0,1.0,1,1065.03,230.09,53.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
89,0,13.0,9.0,1.0,1,792.9,594.68,53.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
89,0,13.0,9.0,0.0,1,441.49,84.99,53.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
89,0,13.0,9.0,1.0,1,1198.46,381.1,53.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
89,0,13.0,9.0,0.0,1,1894.19,598.76,53.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
17,1,2.0,10.0,1.0,1,748.17,448.9,21.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
17,1,2.0,10.0,0.0,1,1148.64,689.18,21.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
17,1,2.0,10.0,1.0,1,60.34,45.26,21.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
70,1,20.0,10.0,0.0,1,71.49,53.62,44.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
70,1,20.0,10.0,1.0,0,235.63,125.07,44.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
70,1,20.0,10.0,0.0,1,912.52,141.4,44.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
70,1,20.0,10.0,1.0,1,1129.13,677.48,44.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
70,1,20.0,10.0,1.0,0,1777.8,820.78,44.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
70,1,20.0,10.0,0.0,1,1172.78,1043.77,44.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
65,0,1.0,1.0,1.0,1,1071.23,380.74,23.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
65,0,1.0,1.0,1.0,1,748.17,448.9,23.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
65,0,1.0,1.0,0.0,1,360.4,270.3,23.0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
65,0,1.0,1.0,1.0,1,202.62,151.96,23.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
14,1,4.0,11.0,1.0,1,1231.15,161.6,37.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
14,1,4.0,11.0,1.0,1,1812.75,582.48,37.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
22,1,8.0,9.0,0.0,1,980.37,234.43,33.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
22,1,8.0,9.0,1.0,1,586.45,521.94,33.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
22,1,8.0,9.0,0.0,1,574.64,459.71,33.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
22,1,8.0,9.0,1.0,1,752.64,205.36,33.0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
67,1,10.0,2.0,0.0,1,183.86,137.9,53.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
67,1,10.0,2.0,1.0,1,958.74,748.9,53.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
67,1,10.0,2.0,1.0,1,543.39,407.54,53.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
67,1,10.0,2.0,0.0,1,1065.03,230.09,53.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
67,1,10.0,2.0,0.0,1,1071.23,380.74,53.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
67,1,10.0,2.0,1.0,1,227.88,136.73,53.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
20,1,1.0,10.0,1.0,1,1661.92,1479.11,25.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
20,1,1.0,10.0,0.0,1,590.26,525.33,25.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
20,1,1.0,10.0,1.0,1,1172.78,1043.77,25.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
20,1,1.0,10.0,1.0,1,60.34,45.26,25.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
20,1,1.0,10.0,0.0,1,1129.13,677.48,25.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
20,1,1.0,10.0,0.0,1,175.89,131.92,25.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
20,1,1.0,10.0,0.0,1,1386.84,1234.29,25.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
20,1,1.0,10.0,1.0,1,748.17,448.9,25.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
31,0,16.0,9.0,0.0,1,752.64,205.36,52.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
31,0,16.0,9.0,1.0,1,235.63,125.07,52.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
31,0,16.0,9.0,1.0,1,1775.81,1580.47,52.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31,0,16.0,9.0,0.0,1,363.01,290.41,52.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
31,0,16.0,9.0,0.0,1,1179.0,707.4,52.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
58,0,5.0,5.0,1.0,1,1703.52,1516.13,35.0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
58,0,5.0,5.0,1.0,1,1172.78,1043.77,35.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
58,0,5.0,5.0,0.0,1,1274.93,764.96,35.0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
58,0,5.0,5.0,1.0,1,543.39,407.54,35.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0,3.0,4.0,1.0,1,543.39,407.54,29.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0,3.0,4.0,0.0,1,912.52,141.4,29.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
69,0,3.0,4.0,1.0,1,1071.23,380.74,29.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
69,0,3.0,4.0,0.0,1,1538.99,829.65,29.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0,3.0,4.0,0.0,1,1765.3,709.48,29.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
69,0,3.0,4.0,0.0,1,543.39,407.54,29.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
69,0,3.0,4.0,0.0,1,1163.89,589.27,29.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
69,0,3.0,4.0,0.0,1,290.62,215.14,29.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,0,18.0,8.0,0.0,1,642.7,211.37,43.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,18.0,8.0,1.0,1,792.9,594.68,43.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0,18.0,8.0,1.0,1,1231.15,161.6,43.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0,18.0,8.0,0.0,1,1362.99,57.74,43.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0,0,18.0,8.0,0.0,1,1148.64,689.18,43.0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
23,0,2.0,10.0,1.0,1,1403.5,954.82,23.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
23,0,2.0,10.0,1.0,1,1415.01,1259.36,23.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
23,0,2.0,10.0,0.0,1,71.49,53.62,23.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
23,0,2.0,10.0,1.0,1,1280.28,829.51,23.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
23,0,2.0,10.0,1.0,1,363.01,290.41,23.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
23,0,2.0,10.0,0.0,1,774.53,464.72,23.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
44,1,5.0,8.0,0.0,1,1469.44,596.55,24.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
44,1,5.0,8.0,1.0,1,175.89,131.92,24.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
44,1,5.0,8.0,0.0,1,1661.92,1479.11,24.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
44,1,5.0,8.0,0.0,1,1148.64,689.18,24.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
73,0,7.0,1.0,1.0,1,945.04,507.58,48.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
73,0,7.0,1.0,0.0,1,1073.07,933.84,48.0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
73,0,7.0,1.0,1.0,1,71.49,53.62,48.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
73,0,7.0,1.0,0.0,1,1812.75,582.48,48.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
73,0,7.0,1.0,1.0,1,1720.7,1531.42,48.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
73,0,7.0,1.0,0.0,1,774.53,464.72,48.0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
7,1,5.0,7.0,1.0,1,235.63,125.07,63.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1,5.0,7.0,1.0,1,543.39,407.54,63.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
7,1,5.0,7.0,0.0,1,1073.07,933.84,63.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
7,1,5.0,7.0,0.0,1,499.53,388.72,63.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,1,5.0,7.0,0.0,1,290.62,215.14,63.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
7,1,5.0,7.0,0.0,1,1403.5,954.82,63.0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7,1,5.0,7.0,1.0,1,1469.44,596.55,63.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
7,1,5.0,7.0,0.0,1,575.27,431.45,63.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,0,18.0,3.0,0.0,1,1636.9,44.71,47.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,18.0,3.0,0.0,1,1274.93,764.96,47.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
38,0,18.0,3.0,0.0,1,642.7,211.37,47.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
38,0,18.0,3.0,1.0,1,1415.01,1259.36,47.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
38,0,18.0,3.0,1.0,1,1812.75,582.48,47.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
38,0,18.0,3.0,0.0,1,60.34,45.26,47.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
38,0,18.0,3.0,0.0,1,100.35,75.26,47.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
38,0,18.0,3.0,1.0,1,202.62,151.96,47.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
38,0,18.0,3.0,0.0,1,590.26,525.33,47.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
42,0,10.0,9.0,0.0,1,1071.23,380.74,66.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
42,0,10.0,9.0,0.0,1,569.56,528.43,66.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
42,0,10.0,9.0,1.0,1,688.63,612.88,66.0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
90,1,8.0,10.0,1.0,1,478.16,298.72,29.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
90,1,8.0,10.0,0.0,1,1775.81,1580.47,29.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
90,1,8.0,10.0,1.0,1,1977.36,1759.85,29.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
